Country,Country.code,Region,GEO,Area,Decline,Population (2018),Land Area (KM2),Area (km2),Density (2018),Prop_sixtyfive,ForeignBornPopulation,Note,Unemploy rate,Note,RU_Class,Altitude,Proximity_Capital,Proximity_UrbanArea (> 1mil),Proximity_UrbanArea (km),Coast,Proximity_Coast,Proximity_Coast(km)
Germany,DE,W,DEG0J,Saale-Holzland-Kreis,1,82990,815,815,104.5484663,20.26039037,1.339206632,,7.6,NUTS 2 level,2,94.37376238,171.2762439,171276.2439,171.2762439,0,249775.8724,249.7758724
Germany,DE,W,DE26B,"Schweinfurt, Landkreis",1,115105,838,841,135.0190931,24.20438236,2.526749918,,3.5,NUTS 2 level,2,93.68004723,305.6459279,191165.6224,191.1656224,0,340649.6856,340.6496856
Germany,DE,W,DE735,Schwalm-Eder-Kreis,1,180754,1535,1538,118.8416938,17.959821,3.766675674,,4.4,NUTS 2 level,3,93.59046375,214.0938912,99429.48027,99.42948027,0,209970.1614,209.9701614
Germany,DE,W,DEA18,"Remscheid, Kreisfreie Stadt",1,110584,74,75,1500.513514,21.87477117,14.45810482,,6.8,NUTS 2 level,1,93.53424658,130.8724507,14901.7274,14.9017274,0,164582.7643,164.5827643
Germany,DE,W,DE121,"Baden-Baden, Stadtkreis",0,54718,139,140,376.8561151,26.5887788,12.83190905,,4.2,NUTS 2 level,1,92.99275362,155.6727738,111795.7215,111.7957215,0,314721.5044,314.7215044
Germany,DE,W,DE115,Ludwigsburg,0,542630,685,687,743.0919708,25.77457644,14.48096609,,3.7,NUTS 2 level,1,92.85465116,189.7475133,122090.4508,122.0904508,0,354302.8381,354.3028381
Germany,DE,W,DE268,Kitzingen,0,90429,681,684,128.763583,18.36712157,4.194640435,,3.5,NUTS 2 level,3,91.81578947,311.2327337,174337.5842,174.3375842,0,370771.2381,370.7712381
Germany,DE,W,DEG02,"Gera, Kreisfreie Stadt",1,94859,152,152,633.3552632,20.87646453,1.623044305,,7.6,NUTS 2 level,2,91.2516129,172.2056259,172205.6259,172.2056259,0,246904.5999,246.9045999
Germany,DE,W,Dec-01,Regionalverband Saarbrücken,1,330150,411,411,797.4501217,21.03121868,7.872085624,NUTS 2,5.9,NUTS 2 level,1,91.14425428,37.1845159,161787.5881,161.7875881,0,202981.2483,202.9812483
Germany,DE,W,DEB1A,Rhein-Lahn-Kreis,1,122381,775,782,159.3883871,20.76677389,5.068143448,,4.4,NUTS 2 level,2,91.00512164,89.13764551,66723.77283,66.72377283,0,223958.4037,223.9584037
Germany,DE,W,DE134,Ortenaukreis,0,425932,1843,1860,222.4785676,18.81027292,7.38094774,,3,NUTS 2 level,2,90.82795699,99.7875511,59197.97697,59.19797697,0,305920.6455,305.9206455
Germany,DE,W,DEG09,Unstrut-Hainich-Kreis,1,103504,978,980,108.7944785,21.13862496,1.062611773,,7.6,NUTS 2 level,3,90.46666667,200.9788356,100537.0073,100.5370073,0,228396.181,228.396181
Germany,DE,W,DE734,"Kassel, Landkreis",1,236674,1293,1293,181.9636504,20.09219728,12.41930998,NUTS 2,4.4,NUTS 2 level,2,90.3926097,241.6181412,53612.47809,53.61247809,0,170117.4583,170.1174583
Germany,DE,W,DEB14,Bad Kreuznach,0,157549,864,864,179.9594907,21.13773033,7.211526087,,4.4,NUTS 2 level,2,90.34183082,61.94738535,101900.6716,101.9006716,0,227258.6196,227.2586196
Germany,DE,W,DE91C,Göttingen,1,328036,1750,1753,185.9005714,23.07630416,6.453784901,,6.3,NUTS 2 level,2,90.24228571,186.6955427,48239.6559,48.2396559,0,173415.1675,173.4151675
Germany,DE,W,DE241,"Bamberg, Kreisfreie Stadt",0,77179,55,55,1283.454545,20.81456297,7.90530603,,4.2,NUTS 2 level,2,90.11111111,235.8739049,182227.1036,182.2271036,0,380109.3156,380.1093156
Germany,DE,W,DEG07,Nordhausen,1,84697,709,714,123.4626234,22.19524724,1.536882883,,7.6,NUTS 2 level,2,90.0264993,173.2322403,82564.94545,82.56494545,0,197502.8332,197.5028332
Germany,DE,W,DE269,Miltenberg,1,128484,708,716,181.6186441,21.88609056,8.388879349,,3.5,NUTS 2 level,2,89.94117647,180.220892,211944.3654,211.9443654,0,338715.2108,338.7152108
Germany,DE,W,DEA2D,Städteregion Aachen,0,554068,702,707,805.8603989,19.44031876,11.47896388,,6,NUTS 2 level,1,89.46478873,37.23444231,35302.32193,35.30232193,0,98492.46461,98.49246461
Germany,DE,W,DE264,"Aschaffenburg, Landkreis",0,173969,695,699,248.6417266,19.2429661,6.46935614,,3.5,NUTS 2 level,1,89.23520924,177.7232734,156271.8686,156.2718686,0,325092.8232,325.0928232
Germany,DE,W,Dec-04,Saarlouis,1,195815,458,459,433.0655022,26.39257995,39.7828333,,5.9,NUTS 2 level,1,86.72210066,13.43259193,148173.0482,148.1730482,0,181353.23,181.35323
Germany,DE,W,DE118,"Heilbronn, Landkreis",0,340772,1098,1100,293.9690346,21.56213387,20.95513897,,3.7,NUTS 2 level,2,85.61172161,211.7338053,150055.0754,150.0550754,0,344433.2124,344.4332124
Germany,DE,W,DEG03,"Jena, Kreisfreie Stadt",0,111099,115,115,921.9826087,18.88754088,4.373848987,,7.6,NUTS 2 level,2,85.13392857,188.2256155,177830.2615,177.8302615,0,267868.8084,267.8688084
Germany,DE,W,DE719,Main-Kinzig-Kreis,0,418208,1394,1398,287.6441894,23.85607586,11.34404949,,4.7,NUTS 2 level,2,85.12114695,165.5724879,187051.0889,187.0510889,0,296661.1291,296.6611291
Germany,DE,W,DE263,"Würzburg, Kreisfreie Stadt",1,126635,87,88,1431.517241,21.42917575,9.897226977,,3.5,NUTS 2 level,2,85.04395604,313.97797,197144.8531,197.1448531,0,372517.7028,372.5177028
Germany,DE,W,DEG01,"Erfurt, Kreisfreie Stadt",0,212988,267,270,751.4531835,21.24124044,3.417643797,,7.6,NUTS 2 level,2,84.93703704,203.5742474,147485.7119,147.4857119,0,263292.7324,263.2927324
Germany,DE,W,DEB17,Mayen-Koblenz,0,213554,807,818,261.0123916,21.84319779,4.793432455,,4.4,NUTS 2 level,2,84.2345679,62.8196261,43545.25956,43.54525956,0,184755.0125,184.7550125
Germany,DE,W,DE723,Limburg-Weilburg,1,171971,738,738,231.4403794,20.94980775,7.982589414,,5.1,NUTS 2 level,2,83.18553888,122.5763125,70238.06569,70.23806569,0,240297.0077,240.2970077
Germany,DE,W,DEA1A,"Wuppertal, Kreisfreie Stadt",1,353590,168,168,2040.303571,25.31552858,15.15982135,,6.8,NUTS 2 level,1,82.70454545,132.6690763,17034.95622,17.03495622,0,155875.9794,155.8759794
Germany,DE,W,DE124,Rastatt,0,230216,723,738,307.0511757,25.86693748,9.190327676,,4.2,NUTS 2 level,1,81.84387618,148.1851278,102379.9184,102.3799184,0,307544.117,307.544117
Germany,DE,W,DE262,"Schweinfurt, Kreisfreie Stadt",1,53437,35,36,1493,21.53258768,12.50815457,,3.5,NUTS 2 level,2,81.44117647,351.9963929,229702.0923,229.7020923,0,351842.0918,351.8420918
Germany,DE,W,DEG0A,Kyffhäuserkreis,1,75818,1037,1038,77.57280617,21.62461236,0.946340481,,7.6,NUTS 2 level,3,80.97974928,163.6025791,101463.0037,101.4630037,0,223080.4145,223.0804145
Germany,DE,W,DEG0M,Altenburger Land,1,90650,567,569,171.4338624,27.12776355,1.023698463,,7.6,NUTS 2 level,2,80.55052265,152.230655,152230.655,152.230655,0,223371.1793,223.3711793
Germany,DE,W,DE721,"Gießen, Landkreis",0,267056,853,855,294.9847597,17.89427867,7.747825502,,5.1,NUTS 2 level,2,80.33489461,159.4720622,99333.55962,99.33355962,0,258725.6509,258.7256509
Germany,DE,W,DE926,Holzminden,1,71144,693,694,106.7041847,18.27928919,4.237577746,,6.7,NUTS 2 level,3,80.05483405,225.8666016,10581.06669,10.58106669,0,132705.3491,132.7053491
Germany,DE,W,DEE09,Harz,1,216299,2097,2105,110.7978064,20.87515374,1.196317792,,10.4,NUTS 2 level,2,80,132.5181991,46388.55636,46.38855636,0,152932.1103,152.9321103
Germany,DE,W,DEB18,Neuwied,1,181655,619,627,292.2536349,19.16078019,6.815625744,,4.4,NUTS 2 level,2,79.76677316,91.18235839,22417.95626,22.41795626,0,185303.8422,185.3038422
Germany,DE,W,DEB3C,Bad Dürkheim,1,132739,595,595,220.5579832,22.01749573,6.107546593,,5.2,NUTS 2 level,2,79.55033557,103.8500704,154059.666,154.059666,0,271038.0621,271.0380621
Germany,DE,W,DEE0A,Mansfeld-Südharz,1,138013,1439,1449,104.4440584,19.19562884,1.234837276,,10.4,NUTS 2 level,3,78.59241379,126.3477837,95015.03453,95.01503453,0,201358.6217,201.3586217
Germany,DE,W,DEA44,Höxter,1,141565,1200,1201,121.78,24.73832256,3.285228206,,5.5,NUTS 2 level,3,78.15365449,248.0159219,32071.70175,32.07170175,0,136272.9148,136.2729148
Germany,DE,W,DEB3H,Südliche Weinstraße,0,110622,640,640,169.4328125,18.71638795,4.17820868,,5.2,NUTS 2 level,2,77.0989011,107.8870119,151158.9421,151.1589421,0,273992.1637,273.9921637
Germany,DE,W,DEA56,Ennepe-Ruhr-Kreis,1,324670,407,410,803.007371,22.76515801,7.984745267,,7.1,NUTS 2 level,1,75.86633663,146.1440645,29651.25523,29.65125523,0,151694.0803,151.6940803
Germany,DE,W,DE731,"Kassel, Kreisfreie Stadt",0,200736,106,107,1800.896226,19.14562435,18.38324976,,4.4,NUTS 2 level,2,75.67961165,259.8992814,85166.03432,85.16603432,0,200937.4121,200.9374121
Germany,DE,W,DE918,Northeim,1,133046,1266,1269,108.9518167,20.81360721,3.731430748,,6.3,NUTS 2 level,3,75.21529968,212.0141543,27743.73437,27.74373437,0,153944.9202,153.9449202
Germany,DE,W,DEB21,"Trier, Kreisfreie Stadt",0,110013,114,117,928.3684211,21.64382911,8.334274209,,4.1,NUTS 2 level,2,75.05932203,2.767621271,110318.4747,110.3184747,0,170451.9115,170.4519115
Germany,DE,W,DEA47,Paderborn,0,305362,1239,1247,237.6489104,22.71742156,6.321757427,,5.5,NUTS 2 level,2,74.58426966,224.4048004,55664.05789,55.66405789,0,136006.1349,136.0061349
Germany,DE,W,DEB33,"Landau in der Pfalz, Kreisfreie Stadt",0,46292,83,83,520.1927711,20.57660808,7.031465636,,5.2,NUTS 2 level,1,73.97590361,108.0072428,167091.4584,167.0914584,0,274813.7389,274.8137389
Germany,DE,W,DE117,"Heilbronn, Stadtkreis",0,125113,100,100,1154.07,18.06721648,10.0136771,,3.7,NUTS 2 level,2,73.01,226.1929574,160191.6248,160.1916248,0,359988.375,359.988375
Germany,DE,W,DEA53,"Hagen, Kreisfreie Stadt",1,187730,159,160,1184.345912,18.61684038,13.17600209,,7.1,NUTS 2 level,1,72.96855346,155.6092025,39108.48443,39.10848443,0,160166.2044,160.1662044
Germany,DE,W,DED2D,Görlitz,1,256587,2059,2111,134.4944148,20.80549107,1.973377145,,8.6,NUTS 2 level,2,72.46802463,73.04567179,73045.67179,73.04567179,0,121724.276,121.724276
Germany,DE,W,DE71E,Wetteraukreis,0,305312,1100,1101,266.0781818,19.34411026,9.149031261,,4.7,NUTS 2 level,2,71.46806569,156.4423259,108950.9883,108.9509883,0,279843.4397,279.8434397
Germany,DE,W,DE125,"Heidelberg, Stadtkreis",0,160601,107,109,1365.570093,21.43498806,14.34491123,,4.2,NUTS 2 level,1,69.27522936,152.485769,184402.07,184.40207,0,320179.0887,320.1790887
Germany,DE,W,DE128,Rhein-Neckar-Kreis,0,546745,1054,1062,496.9516129,21.63350226,9.441093366,,4.2,NUTS 2 level,1,69.05487228,145.9638765,165428.1481,165.4281481,0,313743.911,313.743911
Germany,DE,W,DEE08,Burgenlandkreis,1,181968,1411,#N/A,137.6293409,26.07913858,1.933573923,,10.4,NUTS 2 level,3,68.82911392,140.3103818,140310.3818,140.3103818,0,218553.3549,218.5533549
Germany,DE,W,DE715,Bergstraße,0,268780,711,720,367.0829817,20.62981808,9.529480238,,4.7,NUTS 2 level,1,68.16088766,132.3025012,155469.6604,155.4696604,1,298661.7394,298.6617394
Germany,DE,W,DED2C,Bautzen,1,302634,2304,2396,139.5447049,25.10153447,1.020987316,,8.6,NUTS 2 level,3,67.16373534,93.96942628,93969.42628,93.96942628,0,126284.3732,126.2843732
Germany,DE,W,DEB36,"Neustadt an der Weinstraße, Kreisfreie Stadt",1,53353,117,117,446.5897436,18.82924505,6.557471045,,5.2,NUTS 2 level,2,66.98275862,115.4158061,180476.9345,180.4769345,0,282816.6241,282.8166241
Germany,DE,W,DED21,"Dresden, Kreisfreie Stadt",0,551072,324,328,1578.246914,22.32473912,4.140874721,,8.6,NUTS 2 level,1,66.96923077,98.94033016,98940.33016,98.94033016,0,173509.8706,173.5098706
Germany,DE,W,DEA45,Lippe,1,349069,1244,1246,281.079582,21.70037798,5.386378473,,5.5,NUTS 2 level,2,66.83964545,261.3254529,23664.57207,23.66457207,0,103332.2244,103.3322244
Germany,DE,W,DE716,Darmstadt-Dieburg,0,296048,658,659,429.5379939,18.97210546,10.97560545,,4.7,NUTS 2 level,1,65.06485671,143.3683352,143226.345,143.226345,0,305446.8928,305.4468928
Germany,DE,W,DEB3B,Alzey-Worms,0,128519,584,588,214.4554795,17.68256655,5.804538442,,5.2,NUTS 2 level,3,64.97079038,99.20263019,125663.0068,125.6630068,0,265482.282,265.482282
Germany,DE,W,DEG0D,Sömmerda,1,70027,802,807,89.85037406,21.88952553,0.69327966,,7.6,NUTS 2 level,2,64.76,173.9697457,128611.1743,128.6111743,0,237432.4566,237.4324566
Germany,DE,W,DE714,"Wiesbaden, Kreisfreie Stadt",0,278654,199,204,1347.728643,19.79630047,17.609023,,4.7,NUTS 2 level,1,63.76237624,117.3914589,108888.6603,108.8886603,0,268904.0933,268.9040933
Germany,DE,W,DEB3J,Mainz-Bingen,0,209785,591,605,339.4331641,17.7513311,6.720029414,,5.2,NUTS 2 level,2,63.2745098,85.2667737,95942.63612,95.94263612,0,245083.8754,245.0838754
Germany,DE,W,DEA2B,Rheinisch-Bergischer Kreis,0,283344,433,437,643.2286374,21.96016056,7.746134132,,6,NUTS 2 level,1,63.01372998,107.7023143,0,0,0,155448.747,155.448747
Germany,DE,W,DEA5B,Soest,1,301693,1317,1329,225.5497342,18.89696619,6.639913671,,7.1,NUTS 2 level,2,62.03007519,189.2365843,73787.89321,73.78789321,0,137680.5002,137.6805002
Germany,DE,W,DE71A,Main-Taunus-Kreis,0,236969,221,222,1012.723982,20.80159677,13.95052997,,4.7,NUTS 2 level,1,61.80555556,131.1583991,112246.5162,112.2465162,0,277887.859,277.887859
Germany,DE,W,DEB11,"Koblenz, Kreisfreie Stadt",0,113844,100,105,1077.56,19.00252924,9.138151435,,4.4,NUTS 2 level,2,61.72897196,89.14825014,58038.83465,58.03883465,0,215418.7801,215.4187801
Germany,DE,W,DE123,"Karlsruhe, Landkreis",0,442673,1067,1085,397.1480787,19.99886429,14.51874176,,4.2,NUTS 2 level,1,60.90774908,176.0712653,125427.0028,125.4270028,0,313489.6845,313.4896845
Germany,DE,W,DEA2C,Rhein-Sieg-Kreis,0,599056,1144,1153,505.1215035,21.25505107,8.019061619,,6,NUTS 2 level,1,59.41507799,71.64656699,0,0,0,155763.727,155.763727
Germany,DE,W,DEA19,"Solingen, Kreisfreie Stadt",1,158803,90,90,1725.888889,20.00747351,12.98813516,,6.8,NUTS 2 level,1,58.24137931,122.9589824,8968.262339,8.968262339,0,152130.9907,152.1309907
Germany,DE,W,DEA26,Düren,1,262889,934,942,277.3961456,19.69639659,8.104856802,,6,NUTS 2 level,2,58.00853789,52.6165728,12910.63342,12.91063342,0,104731.3553,104.7313553
Germany,DE,W,DE261,"Aschaffenburg, Kreisfreie Stadt",0,69928,61,62,1103.704918,20.06357128,13.33777975,,3.5,NUTS 2 level,1,56.921875,184.3135028,166535.659,166.535659,0,334483.7507,334.4837507
Germany,DE,W,DE923,Hameln-Pyrmont,1,148296,795,798,189.8641509,19.14146685,6.901740986,,6.7,NUTS 2 level,2,56.13693467,235.0627801,0,0,0,106839.0333,106.8390333
Germany,DE,W,DED52,Leipzig,1,258008,3898,3978,68.6018471,19.55297366,1.263964741,,11.1,NUTS 2 level,1,56.06363636,104.8560489,104856.0489,104.8560489,0,173678.1819,173.6781819
Germany,DE,W,DED2E,Meißen,1,242862,1437,1455,176.1092554,22.4451448,1.190316646,,8.6,NUTS 2 level,2,54.62071331,100.1169874,100116.9874,100.1169874,0,150621.3492,150.6213492
Germany,DE,W,DEB35,"Mainz, Kreisfreie Stadt",0,215110,95,98,2101.547368,20.57709149,15.26054467,,5.2,NUTS 2 level,1,54.06122449,117.5340495,117911.6613,117.9116613,0,276770.0804,276.7700804
Germany,DE,W,DE711,"Darmstadt, Kreisfreie Stadt",0,158254,122,122,1157.385246,18.43046437,19.30885529,,4.7,NUTS 2 level,1,53.95798319,146.3173103,146470.9432,146.4709432,0,309225.9598,309.2259598
Germany,DE,W,DE925,Hildesheim,1,276640,1204,1208,231.0855482,21.95319411,5.014418398,,6.7,NUTS 2 level,2,50.98508699,194.4264555,0,0,0,119390.0343,119.3900343
Germany,DE,W,DE122,"Karlsruhe, Stadtkreis",0,311919,169,173,1710.650888,19.63177009,9.168217474,,4.2,NUTS 2 level,1,47.05202312,189.7204209,139043.138,139.043138,0,315264.1425,315.2641425
Germany,DE,W,DE71C,"Offenbach, Landkreis",0,351692,353,356,940.5495751,17.8809944,16.50744419,,4.7,NUTS 2 level,1,46.90804598,149.9232229,137243.3692,137.2433692,0,302005.183,302.005183
Germany,DE,W,DEE0B,Saalekreis,1,185494,1402,1434,140.4750357,22.69531846,1.613655785,,10.4,NUTS 2 level,2,46.85486111,111.7529686,111752.9686,111.7529686,0,192949.7258,192.9497258
Germany,DE,W,DE91B,Wolfenbüttel,1,120437,723,724,167.1825726,21.15807433,3.744239153,,6.3,NUTS 2 level,2,45.31067961,152.6442433,16254.30646,16.25430646,0,124940.2578,124.9402578
Germany,DE,W,DEA41,"Bielefeld, Kreisfreie Stadt",0,332552,259,259,1262.945946,20.22879643,12.40835088,,5.5,NUTS 2 level,1,44.21235521,255.6096182,57610.88386,57.61088386,0,109832.9949,109.8329949
Germany,DE,W,DEA1C,Mettmann,1,485409,403,407,1187.012407,20.5576423,10.43168403,,6.8,NUTS 2 level,1,42.55282555,113.9383777,0,0,0,140819.2033,140.8192033
Germany,DE,W,DED51,"Leipzig, Kreisfreie Stadt",0,581980,293,298,1711.201365,23.40439182,4.829788861,,11.1,NUTS 2 level,1,42.29530201,114.5808575,114580.8575,114.5808575,0,191303.6495,191.3036495
Germany,DE,W,DE912,"Salzgitter, Kreisfreie Stadt",1,104548,221,224,448.9728507,25.60331079,9.944415142,,6.3,NUTS 2 level,2,41.97816594,177.9848767,18028.49022,18.02849022,0,130996.2571,130.9962571
Germany,DE,W,DE713,"Offenbach am Main, Kreisfreie Stadt",0,126658,44,45,2562.522727,23.94227542,33.33855731,,4.7,NUTS 2 level,1,40.39583333,159.6352019,139555.0562,139.5550562,0,306917.0232,306.9170232
Germany,DE,W,DED53,Nordsachsen,1,197794,1998,2029,103.2147147,24.17547267,1.386070318,,11.1,NUTS 2 level,3,40.20296296,80.49885259,80498.85259,80.49885259,0,148299.3323,148.2993323
Germany,DE,W,DE917,Helmstedt,1,91720,674,676,135.9599407,19.05579123,3.732993104,,6.3,NUTS 2 level,3,40.07048458,137.3132418,22613.76711,22.61376711,0,112742.9949,112.7429949
Germany,DE,W,DEB3E,Germersheim,0,128477,450,463,275.6933333,26.42048406,8.780793924,,5.2,NUTS 2 level,1,39.76989247,130.0503738,144709.9256,144.7099256,0,297253.0253,297.2530253
Germany,DE,W,DE712,"Frankfurt am Main, Kreisfreie Stadt",0,746878,245,248,2714.004082,22.79408051,25.66644938,,4.7,NUTS 2 level,1,39.05928854,143.1982954,125793.1317,125.7931317,0,290882.9164,290.8829164
Germany,DE,W,DEA22,"Bonn, Kreisfreie Stadt",0,325490,136,141,2238.794118,18.33970494,13.65395246,,6,NUTS 2 level,1,38.70072993,84.65793612,6500.314519,6.500314519,0,168256.1679,168.2561679
Germany,DE,W,DE928,Schaumburg,1,157883,673,676,234.6656761,25.6256295,5.311859183,,6.7,NUTS 2 level,2,38.24292101,298.500392,0,0,0,83222.32928,83.22232928
Germany,DE,W,DEA43,Herford,1,251539,450,450,558.2088889,22.89795607,6.306136901,,5.5,NUTS 2 level,1,37.44591611,269.7292663,35025.13687,35.02513687,0,93178.57766,93.17857766
Germany,DE,W,DEA52,"Dortmund, Kreisfreie Stadt",1,586600,280,281,2039.982143,20.64864013,14.98277048,,7.1,NUTS 2 level,1,37.02181818,168.5051515,52201.49156,52.20149156,0,139505.4233,139.5054233
Germany,DE,W,DEB39,"Worms, Kreisfreie Stadt",0,83081,105,109,754.447619,23.15610208,12.22744763,,5.2,NUTS 2 level,1,36.75892857,124.6588108,152049.5388,152.0495388,0,291343.9301,291.3439301
Germany,DE,W,DEA51,"Bochum, Kreisfreie Stadt",1,365529,145,146,2504.027586,21.80735037,9.292441772,,7.1,NUTS 2 level,1,36.27777778,157.0615463,42369.38261,42.36938261,0,145858.4406,145.8584406
Germany,DE,W,DEB3I,Rhein-Pfalz-Kreis,0,153629,294,305,499.1530612,20.02397921,7.186730102,,5.2,NUTS 2 level,1,33.76644737,127.157676,173838.6543,173.8386543,0,294880.1255,294.8801255
Germany,DE,W,DEA5C,Unna,1,393934,543,543,731.2946593,18.51064195,7.911910918,,7.1,NUTS 2 level,1,33.71480804,169.59439,53112.70208,53.11270208,0,125202.7561,125.2027561
Germany,DE,W,DE407,Elbe-Elster,1,103455,1883,1900,58.82740308,25.20041166,0.901115623,,8.8,NUTS 2 level,3,33.45607575,55.92089959,55920.89959,55.92089959,0,111844.6728,111.8446728
Germany,DE,W,DEB38,"Speyer, Kreisfreie Stadt",0,50931,38,43,1303.736842,24.95223926,10.88469585,,5.2,NUTS 2 level,1,33.45454545,141.2016509,177168.768,177.168768,0,308919.4177,308.9194177
Germany,DE,W,DEE07,Börde,1,172619,2361,2367,75.76450657,21.03142946,1.210059476,,10.4,NUTS 2 level,2,32.15037911,84.28056763,43011.77239,43.01177239,0,111023.9586,111.0239586
Germany,DE,W,DEE02,"Halle (Saale), Kreisfreie Stadt",1,239173,134,135,1714.761194,22.66835182,4.277334768,,10.4,NUTS 2 level,2,32.09848485,121.5513264,121551.3264,121.5513264,0,203275.326,203.275326
Germany,DE,W,DE40B,Oberspreewald-Lausitz,1,111122,1165,1223,101.7218884,21.35372331,1.087272665,,8.8,NUTS 2 level,2,32.09730172,51.84315747,51843.15747,51.84315747,0,92112.18156,92.11218156
Germany,DE,W,DE126,"Mannheim, Stadtkreis",0,307997,140,145,2069.407143,18.41928167,22.31127641,,4.2,NUTS 2 level,1,31.96527778,138.3529512,191176.4559,191.1764559,0,305483.5788,305.4835788
Germany,DE,W,DEA13,"Essen, Kreisfreie Stadt",1,583393,207,210,2740.400966,22.11972225,11.37692172,,6.8,NUTS 2 level,1,31.657277,143.2902101,29725.14281,29.72514281,0,145195.5812,145.1955812
Germany,DE,W,DEB34,"Ludwigshafen am Rhein, Kreisfreie Stadt",0,168497,75,77,2097.933333,19.32230294,21.65951197,,5.2,NUTS 2 level,1,31.11538462,131.7061913,193432.763,193.432763,0,299423.804,299.423804
Germany,DE,W,DEB31,"Frankenthal (Pfalz), Kreisfreie Stadt",0,48417,43,44,1079.395349,18.29766856,12.5126027,,5.2,NUTS 2 level,1,31.04761905,131.2282583,167167.3476,167.1673476,0,298589.2977,298.5892977
Germany,DE,W,DEE0E,Wittenberg,1,126815,1903,1930,72.02837625,25.02451107,1.114608714,,10.4,NUTS 2 level,3,30.40257732,50.72381378,50723.81378,50.72381378,0,125199.5584,125.1995584
Germany,DE,W,DEA27,Rhein-Erft-Kreis,0,467209,700,705,644.2685714,19.77523486,11.00284457,,6,NUTS 2 level,1,30.29871977,76.09285124,0,0,0,120218.267,120.218267
Germany,DE,W,DE717,Groß-Gerau,0,271403,442,453,566.739819,25.70735803,17.43244847,,4.7,NUTS 2 level,1,30.02625821,128.0632066,125790.7164,125.7907164,0,285281.3184,285.2813184
Germany,DE,W,DEA42,Gütersloh,0,363049,968,969,361.4762397,18.19972736,9.229107162,,5.5,NUTS 2 level,1,29.93064182,232.6773117,61538.83427,61.53883427,0,109894.5197,109.8945197
Germany,DE,W,DEE0C,Salzlandkreis,1,192739,1407,1427,148.9545131,23.57114782,1.432882695,,10.4,NUTS 2 level,2,29.45031272,93.48750925,89962.97615,89.96297615,0,168170.2237,168.1702237
Germany,DE,W,DE40G,Spree-Neiße,1,115456,1630,1657,75.62331288,20.62290582,1.20916995,,8.8,NUTS 2 level,2,28.95054282,59.400496,59400.496,59.400496,0,69252.45744,69.25245744
Germany,DE,W,DE944,"Osnabrück, Kreisfreie Stadt",1,164374,120,120,1280.983333,19.6047587,9.843184716,,4.2,NUTS 2 level,2,27.38016529,187.5823068,74995.33497,74.99533497,0,82029.33831,82.02933831
Germany,DE,W,DE913,"Wolfsburg, Kreisfreie Stadt",0,123914,204,205,587.1911765,22.16293134,9.992637874,,6.3,NUTS 2 level,2,27.1127451,148.4547626,23549.80646,23.54980646,0,106666.1588,106.6661588
